(11, 0.05001677313139513, 0.0005338648106905691, 3.6661272906488806e-06, 1, 0.01)
(12, 0.15000000000000002, 3.1828571428571433, 0.021857142857142856, 1, 0.01)
(13, 0.08678794411714424, 1.1709077070428193, 0.008040793499890096, 1, 0.01)
(14, 0.06353352832366127, 0.43075287293024733, 0.0029580426193145347, 1, 0.01)
(15, 0.05183156388887342, 0.05829606206299967, 0.0004003275357109043, 1, 0.01)
(16, 0.05067379469990855, 0.021445922734232035, 0.00014727227012286808, 1, 0.01)
(17, 0.05003354626279025, 0.0010677296213811383, 7.332254581297761e-06, 1, 0.01)
(18, 0.2, 4.774285714285715, 0.032785714285714286, 1, 0.01)
(19, 0.10518191617571636, 1.756361560564229, 0.012061190249835145, 1, 0.01)
(20, 0.07030029248549191, 0.646129309395371, 0.004437063928971802, 1, 0.01)
(21, 0.05274734583331013, 0.08744409309449949, 0.0006004913035663564, 1, 0.01)
(22, 0.051010692049862826, 0.03216888410134806, 0.00022090840518430215, 1, 0.01)
(23, 0.05005031939418538, 0.0016015944320717074, 1.0998381871946642e-05, 1, 0.01)
(24, 0.25, 6.3657142857142865, 0.04371428571428571, 1, 0.01)
(25, 0.12357588823428847, 2.3418154140856386, 0.01608158699978019, 1, 0.01)
(26, 0.07706705664732255, 0.8615057458604947, 0.005916085238629069, 1, 0.01)
(27, 0.05366312777774684, 0.11659212412599934, 0.0008006550714218086, 1, 0.01)
(28, 0.051347589399817095, 0.04289184546846407, 0.00029454454024573616, 1, 0.01)
(29, 0.0500670925255805, 0.0021354592427622766, 1.4664509162595523e-05, 1, 0.01)
(30, 0.30000000000000004, 7.957142857142858, 0.054642857142857146, 1, 0.01)
(31, 0.1419698602928606, 2.9272692676070484, 0.02010198374972524, 1, 0.01)
(32, 0.08383382080915318, 1.0768821823256183, 0.007395106548286336, 1, 0.01)
(33, 0.05457890972218355, 0.1457401551574992, 0.0010008188392772609, 1, 0.01)
(34, 0.05168448674977137, 0.053614806835580085, 0.00036818067530717017, 1, 0.01)
(35, 0.05008386565697563, 0.0026693240534528457, 1.8330636453244405e-05, 1, 0.01)
(36, 0.35000000000000003, 9.54857142857143, 0.06557142857142857, 1, 0.01)
(37, 0.1603638323514327, 3.512723121128458, 0.02412238049967029, 1, 0.01)
(38, 0.09060058497098382, 1.292258618790742, 0.008874127857943604, 1, 0.01)
(39, 0.05549469166662026, 0.17488818618899898, 0.0012009826071327128, 1, 0.01)
(40, 0.05202138409972564, 0.06433776820269611, 0.0004418168103686043, 1, 0.01)
(41, 0.050100638788370754, 0.003203188864143415, 2.1996763743893284e-05, 1, 0.01)
(42, 0.4, 11.14, 0.0765, 1, 0.01)
(43, 0.17875780441000483, 4.098176974649868, 0.028142777249615336, 1, 0.01)
(44, 0.09736734913281445, 1.5076350552558657, 0.010353149167600871, 1, 0.01)
(45, 0.05641047361105697, 0.20403621722049883, 0.0014011463749881651, 1, 0.01)
(46, 0.05235828144967992, 0.07506072956981213, 0.0005154529454300383, 1, 0.01)
(47, 0.05011741191976588, 0.0037370536748339836, 2.5662891034542166e-05, 1, 0.01)
(48, 0.45, 12.731428571428573, 0.08742857142857142, 1, 0.01)
(49, 0.19715177646857696, 4.683630828171277, 0.03216317399956038, 1, 0.01)
(50, 0.10413411329464509, 1.7230114917209893, 0.011832170477258139, 1, 0.01)
